region_id,lgd_code,name
block_5710,5710,BHIMADOLE
block_5711,5711,BHIMAVARAM
block_5712,5712,BUTTAYAGUDEM
block_5713,5713,CHAGALLU
block_5714,5714,CHINTALAPUDI
block_5715,5715,DENDULURU
block_5716,5716,DEVARAPALLE
block_5717,5717,DWARAKATIRUMALA
block_5718,5718,ELAMANCHILI
block_5719,5719,ELURU
block_5720,5720,GANAPAVARAM
block_5721,5721,GOPALAPURAM
block_5722,5722,IRAGAVARAM
block_5723,5723,JANGAREDDIGUDEM
block_5724,5724,JEELUGUMILLI
block_5725,5725,KALLA
block_5726,5726,KAMAVARAPUKOTA
block_5727,5727,KOVVUR
block_5728,5728,KOYYALAGUDEM
block_5729,5729,LINGAPALEM
block_5730,5730,MOGALTHUR
block_5731,5731,NALLAJERLA
block_5732,5732,NARSAPUR
block_5733,5733,NIDADAVOLE
block_5734,5734,NIDAMARRU
block_5735,5735,PALACOLE
block_5736,5736,PALAKODERU
block_5737,5737,PEDAPADU
block_5738,5738,PEDAVEGI
block_5739,5739,PENTAPADU
block_5740,5740,VASAVI PENUGONDA
block_5741,5741,PENUMANTRA
block_5742,5742,PERAVALI
block_5743,5743,PODURU
block_5744,5744,POLAVARAM
block_5745,5745,T.NARASAPURAM
block_5746,5746,TADEPALLIGUDEM
block_5747,5747,TANUKU
block_5748,5748,THALLAPUDI
block_5749,5749,UNDI
block_5750,5750,UNDRAJAVARAM
block_5751,5751,UNGUTURU
block_5752,5752,VEERAVASARAM
block_6501,6501,ROUTHULAPUDI
block_6502,6502,RAJAHMUNDRY URBAN
block_6503,6503,KAKINADA URBAN
block_6829,6829,NELLIPAKA
block_7344,7344,KADAPA
